id,name,Status,Release_Date,Genre,Language,Director,Color,Censor_Details,Censor_Dates,Censor_Certificate_No,Runtime,Certification,Length_in_metres,Banner,Music_Company,Studio,Shooting_Location
507677,Rasta Pyar Ka,Under Production,2011,Romance,Hindi,Hemant Hegde,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mukta Arts Ltd,"","",""
4850811,Ki & Ka,Released,1 Apr 2016,Comedy,Hindi,R. Balki,C,{},18 Mar 2016,DIL/2/66/2016,126 Minutes,U/A,0.0,Eros International| Hope Productions,T-Series,"",""
720476,Babloo Happy Hai,Released,7 Feb 2014,Comedy,Hindi,Nila Madhab Panda,C,{},28 Jan 2014,DIL/2/22/2014,113 Minutes,U/A,0.0,FilmyBox Movies| Leapfrog Productions,Junglee Music,"",""
584414,Gori Tere Pyaar Mein!,Released,22 Nov 2013,Romance,Hindi,Punit Malhotra,C,{},13 Nov 2013,DIL/2/235/2013,147 Minutes,U/A,0.0,Dharma Productions,Sony Music,"",""
539297,Turning 30!!!,{},14 Jan 2011,Comedy,Hindi,Alankrita Shrivastava,C,{},5 Jan 2011,Not Available.,Not Available.,Not Available.,3281.48,Prakash Jha Productions,T-Series,"",""
505880,A Flat,{},12 Nov 2010,"Thriller, Horror",Hindi,Hemant Madhukar,C,{},2 Nov 2010,CIL/2/150/2010,97 Minutes,U/A,0.0,Y.T Entertainment Ltd|Anjum Rizvi Film Company,T-Series,,""
535340,Admissions Open,{},14 May 2010,"Drama, Social",Hindi,K. D. Satyam,C,{},8 May 2010,Not Available.,Not Available.,Not Available.,0.0,Aman Films Production Presents,Worldwide Records,"",""
549378,Rise Of The Zombie,Released,5 Apr 2013,"Horror, Thriller",Hindi,Devaki Singh,C,{},8 Mar 2013,DIL/2/26/2013,90 Minutes,A,0.0,Kenny Media|  BSI Entertainment|Luminosity Pictures,"","",""
754165,Sulemani Keeda,Released,28 Nov 2014,"Drama, Social",Hindi,Amit Masurkar,C,{},25 Nov 2014,DIL/2/150/2014,89 Minutes,A,0.0,Tulsea Pictures| Mantra/Runaway Entertainment,"","",""
552671,Challo Driver,Released,20 Jul 2012,Comedy,Hindi,Vickrant Mahajan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Orange Canvas Productions,T-Series,"",""
4136714,Robin Hood Ke Potte,Under Production,2016,Drama,Hindi,Pradeep Singrole,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Click Flick Films,"","",""
534289,Escape From Taliban,{},14 Feb 2003,"Drama, Thriller, War",Hindi,Ujjwal Chatterjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508193,Paap Ki Aandhi,{},1 Jan 1991,Action,Hindi,Mehul Kumar,C,{},18 Mar 1991,15066,Not Available.,U,3719.03,"",T-Series,"",""
550557,Second Marriage Dot Com,Released,10 Aug 2012,"Drama, Social",Hindi,Gaurav Panjwani,C,{},17 Jul 2012,DIL/3/20/2012,134 Minutes,A,0.0,Vin Mehta Films,"","",""
7705675,Tann Mann aur Dhan,Released,25 Mar 2016,Drama,Hindi,Chanakya Chatterjee,{},{},Not Available.,Not Available.,Not Available.,A,0.0,Om Sai Ram Creations,"","",""
751686,Crazy Cukkad Family,Released,16 Jan 2015,Comedy,Hindi,Ritesh Menon,C,{},6 Jan 2015,DIL/2/6/2015,105 Minutes,U/A,0.0,Prakash Jha Productions,T-Series,"",""
569587,Nasha,Released,26 Jul 2013,"Adult, Thriller",Hindi,Amit Saxena,C,{},19 Jul 2013,DIL/3/78/2013,119 Minutes,A,0.0,Eagle Home Entertainment| One Line Cinema,"","",""
533281,Mandi,{},1 Jan 1983,"Comedy, Drama",Hindi,Shyam Benegal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505408,Dubai Return,{},2005,{},Hindi,Aditya Bhattacharya,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
540922,Stanley Ka Dabba,{},13 May 2011,"Drama, Social, Children",Hindi,Amole Gupte,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Fox Star Studios|Amole Gupte Cinema Pvt. Ltd.,T-Series,"",""
6283126,Befikre,Under Production,9 Dec 2016,"Comedy, Romantic",Hindi,Aditya Chopra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Yash Raj Films,"","",""
5779635,Aditya Chopra's Next,Under Production,2016,Action,Hindi,Aditya Chopra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Yash Raj Films,"","",""
57069,Mohabbatein,Released,27 Oct 2000,"Drama, Romance, Musical",Hindi,Aditya Chopra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Yash Raj Films,Saregama-HMV,"",""
723182,Fan,Released,15 Apr 2016,Drama,Hindi,Maneesh Sharma,C,{},7 Apr 2016,DIL/2/74/2016,142 Minutes,U/A,0.0,Yash Raj Films,YRF Music,"",""
600622,Detective Byomkesh Bakshy!,Released,3 Apr 2015,"Mystery, Thriller",Hindi,Dibakar Banerjee,C,{},24 Mar 2015,DIL/2/52/2015,150 Minutes,U/A,0.0,Yash Raj Films| Dibakar Banerjee Productions,YRF Music,"",""
545498,Virus Diwan,Shelved,2015,Sci-Fi,Hindi,Bumpy,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,Y-Films,"","",""
563938,Kill Dil,Released,14 Nov 2014,Romance,Hindi,Shaad Ali,C,{},29 Oct 2014,DIL/2/247/2014,127 Minutes,U/A,0.0,Yash Raj Films,YRF Music,"",""
591510,Mardaani,Released,22 Aug 2014,"Action, Thriller",Hindi,Pradeep Sarkar,C,{},31 Jul 2014,DIL/3/89/2014,113 Minutes,A,0.0,Yash Raj Films,YRF Music,"",""
64814,New York,Released,26 Jun 2009,Thriller,Hindi,Kabir Khan,C,{},Not Available.,Not Available.,153 Minutes,U/A,0.0,Yash Raj Films,"","",""
508599,Roadside Romeo,Released,24 Oct 2008,"Animation, Children",Hindi,Jugal Hansraj,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Walt Disney Pictures|Yash Raj Films,YRF Music,"",""
201927,Thoda Pyaar Thoda Magic,Released,27 Jun 2008,Fantasy,Hindi,Kunal Kohli,C,{},Not Available.,Not Available.,137 Minutes,U,0.0,Yash Raj Films|Kunal Kohli Productions,"","",""
65076,Ta Ra Rum Pum,{},27 Apr 2007,"Social, Romance",Hindi,Siddharth Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Yash Raj Films,YRF Music,"",""
65075,Kabul Express,{},15 Dec 2006,"Action, Thriller, Adventure, War",Hindi,Kabir Khan,C,{},Not Available.,CIL/2/16/2006,Not Available.,B,0.0,Yash Raj Films,YRF Music,"",""
508688,Veer Zaara,{},12 Nov 2004,Drama,Hindi,Yash Chopra,C,{},Not Available.,Not Available.,192 Minutes,U,0.0,Yash Raj Films,"","",""
57071,Mujhse Dosti Karoge,{},9 Aug 2002,{},Hindi,Kunal Kohli,C,{},Not Available.,CIL/1/53/2002,Not Available.,NA,0.0,Yash Raj Films,Saregama-HMV,"",""
57068,Dil To Pagal Hai,{},30 Oct 1997,"Comedy, Drama, Romance, Musical, Love Triangle",Hindi,Yash Chopra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Yash Raj Films,Saregama-HMV,"",""
539780,Lalkaar,{},1 Jan 1972,Action,Hindi,Ramanand Sagar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
5910756,Bombay Mumbai,Under Production,19 Aug 2016,Drama,Hindi,Aditya Datt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Blue Lotus Pictures,"","",""
604240,10 Janpath,Under Production,2016,"Political, Thriller",Hindi,Aditya Datt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
537931,Will You Marry Me?,Released,2 Mar 2012,"Comedy, Romance",Hindi,Aditya Datt,C,{},27 Feb 2012,Not Available.,Not Available.,Not Available.,3699.26,Ikkon Films Production,FilmyBox Music,"",""
504052,Chai Garam,Under Production,2011,"Comedy, Romance",Hindi,Aditya Datt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shreya Creations,"","",""
56003,Dil Diya Hai,{},8 Sep 2006,"Social, Romance",Hindi,Aditya Datt,C,{},Not Available.,CIL/3/75/2006,Not Available.,A,0.0,Shiv Films|Practical Production,T-Series,,""
553604,Gippi,Released,10 May 2013,Children,Hindi,Sonam Nair,C,{},26 Mar 2013,DIL/2/56/2013,97 Minutes,U/A,0.0,Dharma Productions| Utv Motion Pictures,Sony Music,"",""
732904,Angry Young Man,Released,1 May 2014,Drama,Hindi,Ramesh Rout,C,{},4 Apr 2014,DIL/2/74/2014,120 Minutes,U/A,0.0,VSR Films,"","",""
543610,Aakrosh,Released,15 Oct 2010,"Action, Social, Thriller",Hindi,Priyadarshan,C,{},5 Oct 2010,CIL/3/80/2010,183 Minutes,NA,0.0,Zee Motion Pictures|Big Screen Entertainment Pvt Ltd,T-Series,,""
201589,One Two Three,{},28 Mar 2008,Comedy,Hindi,Ashwni Dhir,C,{},Not Available.,CIL/2/26/2008,Not Available.,B,0.0,Big Screen Entertainment Pvt Ltd|Eros Entertainment,Eros Music,"",""
201654,Sunday,{},25 Jan 2008,"Comedy, Thriller",Hindi,Rohit Shetty,C,{},Not Available.,CIL/2/5/2008,Not Available.,B,0.0,Big Screen Entertainment Pvt Ltd,Eros Music,,""
610332,Filmi Duniya,Released,19 Jul 2013,{},Hindi,Narendra Kumar Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Saraswati Dreamland's,"","",""
5845868,Timeout,Released,25 Sep 2015,{},Hindi,Rikhil Bahadur,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Viacom 18 Motion Pictures| Aexor Entertainment Production,Zee Music Company,"",""
511269,Dil Kabaddi,{},5 Dec 2008,Comedy,Hindi,Anil Senior,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Paramhans Creations and Movies N More Pvt. Ltd.,Sony Music,"",""
201853,I See You,{},29 Dec 2006,{},Hindi,Vivek Agrawal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Chasing Ganesha Films|K Sera Sera,Eros Music,"",""
7906356,Kerry on Kutton,Released,1 Jul 2016,Drama,Hindi,Ashok Yadav,C,{},28 Jun 2016,DIL/3/85/2017,121 Minutes,A,0.0,Trishank Entertainment|Hupu Bird Films,"","",""
553285,Gangs Of Wasseypur 2,Released,8 Aug 2012,"Action, Thriller",Hindi,Anurag Kashyap,C,{},Not Available.,Not Available.,160 Minutes,Not Available.,0.0,Viacom 18 Motion Pictures,T-Series,"",""
746698,Lateef: The King Of Crime,Released,1 Aug 2014,Crime,Hindi,Sharique Minhaj,C,{},Not Available.,Not Available.,159 Minutes,A,0.0,Roots In East Productions,"","",""
550707,Zanjeer,Released,6 Sep 2013,"Action, Thriller",Hindi,Apoorva Lakhia,C,{},27 Aug 2013,DIL/2/171/2013,137 Minutes,U/A,0.0,Reliance Entertainment|Adai Mehra Productions Pvt Ltd|Flying Turtle Films|Rampage Motion Pictures Ltd,T-Series,"",""
541264,Bhoot And Friends,{},31 Dec 2010,Adventure,Hindi,Shuja Ali,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Wide Angle Media Pvt Ltd,"","",""
535919,Red Alert - The War Within,{},9 Jul 2010,"Action, Social",Hindi,Anant Mahadevan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Star Entertainment Pvt Ltd,"",,""
502831,Shadow,{},21 Aug 2009,"Suspense, Thriller",Hindi,Rohit Nayyar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Great Entertainments,Great Music,"",""
535178,Aasma-The sky is the limit,{},23 Jan 2009,{},Hindi,Rohit Nayyar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Muzikzon Entertainment,"","",""
511302,Maan Gaye Mughall-E-Azam,{},22 Aug 2008,"Comedy, Drama",Hindi,Sanjay Chhel,C,{},Not Available.,CIL/2/83/2008,Not Available.,B,0.0,Venus Records & Tapes,Venus Records & Tapes,"",""
54597,Tom Dick and Harry,Released,12 May 2006,"Comedy, Romance",Hindi,Deepak Tijori,C,{},Not Available.,CIL/2/18/2006,Not Available.,B,0.0,Oracle Entertainment Pvt Ltd,T-Series,,""
533340,Kuch Meetha Ho Jaaye,{},15 Apr 2005,"Comedy, Drama, Romance",Hindi,Samar Khan,C,{},Not Available.,CIL/1/36/2005,135 Minutes,U,0.0,"",Shemaroo Audio,"",""
504056,Chakachak,{},1 Jan 2005,{},Hindi,Sai Paranjpe,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
509651,Boom,{},19 Sep 2003,"Action, Crime, Thriller",Hindi,Kaizad Gustad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Quest Films,"","",""
201896,Kabhi Haan Kabhi Naa,{},25 Feb 1994,"Comedy, Romance, Musical",Hindi,Kundan Shah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Sony Music,"",""
726396,Om Dar-B-Dar,{},17 Jan 2014,{},Hindi,Kamal Swaroop,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
509020,Gafla,{},6 Oct 2006,Social,Hindi,Sameer Hanchate,C,{},Not Available.,CIL/1/30/2006,Not Available.,U,0.0,Metropolies Multimedia Company|P R Films,"","",""
740475,Main Hoon (Part-Time) Killer,Released,22 May 2015,Comedy,Hindi,Faisal Saif,C,{},15 Sep 2014,DIL/3/109/2014,130 Minutes,A,0.0,Angel Films,"","",""
502849,Chal Chalein,{},7 Aug 2009,Social,Hindi,Ujjwal Singh,C,{},Not Available.,CIL/2/56/2009,Not Available.,B,0.0,Ankit Pictures,Valiant Music,"",""
201731,Ehsaas - A Feeling,{},30 Nov 2001,Drama,Hindi,Mahesh Manjrekar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Venus Records & Tapes,"",""
506255,Papa - The Great,{},1 Jan 2000,Family Drama,Hindi,K Bhagyaraj,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
533189,Chachi 420,{},19 Dec 1997,Comedy,Hindi,Kamal Haasan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Rajkamal Films Int,"","",""
54497,Diljale,{},27 Sep 1996,"Action, Social, Romance",Hindi,Harry Baweja,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
508182,Stuntman,{},21 Oct 1994,"Action, Social",Hindi,Deepak Balraj Vij,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Goldi Films,"","",""
539472,Jab Pyar Kisi Se Hota Hai,{},22 May 1998,"Comedy, Romance, Family Drama",Hindi,Deepak Sareen,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Tips Music Films,Tips Music Films,"",""
55720,Ru Ba Ru,{},9 Dec 2008,"Romance, Suspense, Thriller",Hindi,Arjun Bali,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Percept Picture Company,T-Series,"",""
3129885,Fun Freaked Face Booked,Under Production,2016,Thriller,Hindi,Aditya Om,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
550552,Bandook,Released,18 Jan 2013,Crime,Hindi,Aditya Om,C,{},31 Dec 2012,DIL/3/69/2012,134 Minutes,A,0.0,Modern Cinema,Worldwide Records,"",""
504672,Jhooth,Under Production,2011,{},Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sri Soudamini Creations,"","",""
745348,Bhouri,Released,17 Jun 2016,Social,Hindi,Jasbir B. Bhati,C,{},6 Oct 2016,DIL/3/75/2016,140 Minutes,A,0.0,S. Video Pictures Pvt. Ltd.| Angel Entertainment,Zee Music Company,"",""
718511,Hero,Released,11 Sep 2015,Love / Romance,Hindi,Nikhil Advani,C,{},9 Sep 2015,DIL/2/186/2015,131 Minutes,U/A,0.0,Salman Khan Films| Eros International|   Mukta Arts Ltd| Emmay Entertainment Pvt. Ltd,T-Series,"",""
1915193,Lakhon Hain Yahan Dilwale,Released,4 Sep 2015,Drama,Hindi,Munnawar Bhagat,C,{},14 Aug 2015,DIL/2/157/2015,114 Minutes,U/A,0.0,Meera Shamim Films,"","",""
660748,Mumbai Can Dance Saala,Released,2 Jan 2015,Drama,Hindi,Sachindra Sharma,C,{},30 Dec 2014,DIL/2/297/2014,127 Minutes,U/A,0.0,Ashima Films,Zee Music Company,"",""
571955,Mumbai Mirror,Released,18 Jan 2013,"Crime, Thriller",Hindi,Ankush Bhatt,C,{},Not Available.,Not Available.,Not Available.,U/A,0.0,Viiking Media & Entertainment Pvt Ltd,T-Series,"",""
553782,Hridaynath,Released,24 Aug 2012,Drama,Marathi,Amar Gupte,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,H2H Entertainment,"","",""
506793,Kab? Kyon? Aur Kahan,Under Production,2012,{},Hindi,Anil Mattoo,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Triple AAR Movies,"","",""
537944,Bodyguard,Released,31 Aug 2011,"Action, Romance",Hindi,Siddique,C,{},20 Aug 2011,CIL/2/91/2011,132 Minutes,U/A,3681.08,Reel Life Entertainment Pvt Ltd|Reliance Entertainment,T-Series,,""
66266,Striker,{},5 Feb 2010,"Social, Crime",Hindi,Chandan Arora,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,Indian Films|Studio 18,T-Series,"",""
539997,Musafir,{},10 Dec 2004,"Drama, Action, Crime, Thriller",Hindi,Sanjay Gupta,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,White Feather Films,T-Series,"",""
534088,Border Hindustan Ka,{},20 Jun 2003,Action,Hindi,Yogesh Bharadwaj,C,{},Not Available.,CIL/1/16/2003,Not Available.,U,0.0,"",Venus Records & Tapes,"",""
539291,Gautam Govinda,{},11 Oct 2002,{},Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
201815,Yeh Dil Aashiqanaa,{},18 Jan 2002,{},Hindi,Kuku Kohli,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Tips Music Films,"",""
534420,Baghawat-Ek Jung,{},26 Jan 2001,{},Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503664,Bhai No 1,{},1 Jan 2000,{},Hindi,Deepak Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538981,Benaam,{},1 Jan 1999,"Drama, Action, Thriller, Horror",Hindi,T L V Prasad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
502875,Aaya Toofan,{},1 Jan 1999,Action,Hindi,Deepak Balraj Vij,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539149,Devta,{},7 Aug 1998,{},Hindi,Jagdish Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Morya Films Combine,"","",""
534531,Dandnayak,{},17 Apr 1998,Action,Hindi,Sikander Bharti,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508056,Military Raaj,{},27 Feb 1998,{},Hindi,Sanjay Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Hiten Films,"","",""
534758,Hafta Vasuli,{},30 Jan 1998,{},Hindi,Deepak Balraj Vij,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538748,Ajnabi Saaya,{},1 Jan 1998,{},{},{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503221,Zanjeer - The Chain,{},1 Jan 1998,{},Hindi,Shibu Mitra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Samna Int,"","",""
534747,Gunda Gardi,{},6 Jun 1997,Action,Hindi,B Sai Prasad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539592,Jodidar,{},1 Jan 1997,Action,Hindi,T L V Prasad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
539702,Khilona,{},13 Dec 1996,Romance,Hindi,Deepak Pawar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
56013,Zordaar,{},11 Oct 1996,Action,Hindi,Ajay Kashyap,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
534387,Maafia,{},24 May 1996,Action,Hindi,Aziz Sejawal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539606,Jung,{},19 Apr 1996,Action,Hindi,T Rama Rao,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539243,Ek Tha Raja,{},12 Jan 1996,"Action, Family Drama",Hindi,Dayal Nihalani,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Triple AAR Movies,"","",""
539279,Gambler,{},8 Dec 1995,"Action, Thriller",Hindi,Dayal Nihalani,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508496,Ram Shastra,{},11 Sep 1995,"Drama, Action",Hindi,Sanjay Gupta,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508541,Saajan Ki Bahon Mein,{},28 Jul 1995,"Drama, Romance, Family Drama",Hindi,Jay Prakash,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508584,Ravan Raaj,{},23 Jun 1995,Action,Hindi,T Rama Naidu,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538714,Aatish,{},17 Jun 1994,"Drama, Action",Hindi,Sanjay Gupta,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sippy Films,"","",""
534083,Bomb Blast,{},21 May 1993,Action,Hindi,Deepak Balraj Vij,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
55938,Chor Aur Chand,{},1 Jan 1993,Romance,Hindi,Pawan Kaul,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
507369,Jaan Pe Khelkar,{},1 Jan 1993,Social,Hindi,S A Khan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,G S Entertainment Pvt. Ltd.,"","",""
539280,Game,{},1 Jan 1993,Action,Hindi,Anil Mattoo,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
540329,Sahebzaade,{},4 Mar 1992,"Drama, Action, Romance",Hindi,Ajay Kashyap,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508513,Yaad Rakhegi Duniya,{},1 Mar 1992,"Drama, Romance, Family Drama",Hindi,Deepak Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
534857,Jeevan Daata,{},27 Dec 1991,Action,Hindi,Swaroop Kumar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shweta Arts Intl,"","",""
508622,Shiv Raam,{},19 Jul 1991,Action,Hindi,Jagdish A Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
534756,Hafta Bandh,{},12 Jul 1991,Action,Hindi,Deepak Balraj Vij,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508670,Vishnu Deva,{},15 Feb 1991,Action,Hindi,K Pappu,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Noorani Films Corporation,T-Series,"",""
55926,Saathi,{},1 Jan 1991,"Action, Romance",Hindi,Mahesh Bhatt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
504527,Naamcheen,{},1 Jan 1991,Crime,Hindi,Ajit Dewani,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
535099,Awaragardi,{},7 Dec 1990,Action,Hindi,Swaroop Kumar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
534820,Zakhmi Zameen,{},28 Sep 1990,Action,Hindi,Mahendra Shah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508684,Veeru Dada,{},27 Jul 1990,Action,Hindi,K R Reddy,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539418,Gunahon Ka Devta,{},6 Jul 1990,Action,Hindi,Kewal Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
533269,Baap Numbari Beta Dus Numbari,{},26 Jan 1990,Comedy,Hindi,Aziz Sejawal,C,{},Not Available.,Not Available.,Not Available.,U/A,0.0,"","","",""
508269,Taqdeer Ka Tamasha,{},12 Jan 1990,Family Drama,Hindi,Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
